ID,SMILES,Heavy_Atoms
MR_Gen_596,O=C1c2cc3ccccc3c3c2B2c4c5c(c6c7c4-n4c8c2c1ccc8c1ccc2c(c14)B7c1c-2cccc1-6)Oc1ccccc1N53,47
MR_Gen_597,O=S1(=O)c2cc3occc3cc2N2c3cccc4c3B3c5c2c1c1c2c5-n5c6c7c(ccc6c6ccc(c3c65)N4c3ccccc3)-c3cccc-1c3B27,53
MR_Gen_598,c1ccc(N2c3ccccc3B3c4cccc5c4N4c6c(ccc7c6B(c6ccccc6-7)c6c4c3c2c2cc3c(cc62)oc2ccccc23)S5)cc1,52
MR_Gen_599,c1ccc(B2c3cccc4c3B3c5c-4cccc5N4c5ccccc5B5c6cccc7c6N6c8c(cccc8N7c7ccccc7)Oc7c2c3c4c5c76)cc1,55
MR_Gen_600,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4ccccc4N(c4cccc5occc45)c4cc5ccccc5c2c43)cc1,47
MR_Gen_601,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4cccc5c4-n4c6c(cc7occc7c6c6c7occc7c2c3c64)[Se]5)cc1,47
MR_Gen_602,c1ccc(N2c3ccc4c5c3B3c6c2ccc2c6-n6c7c(cccc7c7ccc(c3c76)B5c3cc5ccncc5cc3-4)S2)cc1,45
MR_Gen_603,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4cccc5c4N(c4ccccc4[Se]5)c4cc5occc5c2c43)cc1,44
MR_Gen_604,c1ccc(B2c3ccccc3N3c4ccccc4B4c5ccc6ccccc6c5N(c5ccccc5)c5ccc2c3c54)cc1,44
MR_Gen_605,O=S1(=O)c2cc3c4c5c2N(c2cc6ccccc6nc21)c1c(ccc2ccccc12)B5c1c(ccc2ccccc12)N4c1cccc2c1B3c1ccccc1-2,55
MR_Gen_606,O=C1c2ccc3c4c2B2c5c6c7c(c8c5-n5c9c2c1ccc9c1c2ccccc2cc(c15)O8)-c1cccc2c1B7c1c-2ccc(c1N46)[Se]3,48
MR_Gen_607,c1ccc2c(c1)B1c3cc4c5c6c3N3c7c1c-2c1ccccc1c7-n1c2ccccc2c2cc7c(c3c21)B6c1c-7ccc2c3cccc(c3n-5c12)O4,52
MR_Gen_608,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4cccc5c4N(c4cccc2c43)c2cc3ccccc3c3c2B5c2ccccc2O3)cc1,52
MR_Gen_609,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4ccc5c6c4N(c4ccccc4B6c4ccccc4N5c4ccccc4)c4cccc2c43)cc1,54
MR_Gen_610,c1ccc2c(c1)B1c3cc4c5c6c3N3c7c8c(cc9c7-n7c%10c3c1c-2cc%10c1cc2ccccc2c(c17)O9)-c1ccc2c3nccc(c3n-5c2c1B86)O4,53
MR_Gen_611,c1ccc(B2c3ccccc3N3c4ccncc4B4c5ccccc5N5c6cccc7c6B6c8c(c2c3c4c85)-c2ccc3c4ccccc4n-7c3c26)cc1,54
MR_Gen_612,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4cccc5c4N4c6c(cccc6[Se]5)Oc5ccc2c3c54)cc1,42
MR_Gen_613,O=S1(=O)c2cccc3c2N2c4c(ccc5c4B4c6c2c1cc1c6-n2c6c7c(ccc6c6ccc-5c4c62)-c2ccccc2B17)B3c1ccc2ccccc2c1,54
MR_Gen_614,c1ccc(B2c3ccccc3N3c4cc5c6c7c4B4c8c(cccc8N7c7cccc8c7B6c6c-8cccc6N5c5ccccc5)[Se]c5ccc2c3c54)cc1,55
MR_Gen_615,c1ccc(N2c3cccc4c3B3c5c-4cccc5N4c5ccc6ccccc6c5B5c6c4c3c2c2c6-n3c4c(cccc4c4cccc5c43)O2)cc1,52
MR_Gen_616,O=P1(c2ccccc2)c2ccccc2B2c3ccccc3N3c4ccncc4B4c5ccccc5-n5c6c4c3c2c1c6c1ccc2occc2c15,51
MR_Gen_617,c1ccc(B2c3ccccc3N3c4ccc5c6c4B(c4ccccc4N6c4ccccc4B5c4cccc5ccoc45)c4cccc2c43)cc1,50
MR_Gen_618,c1ccc(B2c3ccccc3N3c4ccncc4B4c5ccccc5N5c6cccc7c6B6c8c-7cccc8-c7c2c3c4c5c76)cc1,47
MR_Gen_619,c1ccc2c(c1)B1c3cc4c5c6c3N3c7c(ccc-2c71)B1c2ccc7ccccc7c2-c2cc7c(c3c21)B6c1c(ccc2c3cccc(c3n-5c12)O4)S7,53
MR_Gen_620,c1ccc2c(c1)B1c3cccc4c3N3c5c(c6c7c8c5B(c5c3c1c-2c1ccccc51)c1cccc2c3ccc5c(c3n-8c12)B7c1c-5cccc1-6)O4,52
MR_Gen_621,c1ccc(N2c3cccc4c3B3c5c2cc2ccccc2c5N(c2ccccc2)c2cc5oc6ccccc6c5c-4c23)cc1,44
MR_Gen_622,O=P12c3ccccc3-c3ccc4c(c31)B1c3c-4cccc3N3c4ccccc4B4c5c3c1c2c1c5-n2c3c(cccc3c3cccc4c32)O1,49
MR_Gen_623,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4cccc5c4-n4c6c(c7ccc8ccccc8c7cc6c6c7occc7c2c3c64)[Se]5)cc1,52
MR_Gen_624,c1ccc2c(c1)B1c3ccccc3N3c4c5c(cc(c41)N2c1cccc2ccccc12)-c1cccc2c1B5c1c-2cc2ccccc2c13,48
MR_Gen_625,c1ccc(B2c3ccccc3N3c4ccncc4B4c5ccccc5-n5c6c4c3c2cc6c2ccc3occc3c25)cc1,43
MR_Gen_626,c1ccc(B2c3ccccc3N3c4cc5ccccc5cc4B4c5ccccc5-n5c6ccccc6c6cc2c3c4c65)cc1,44
MR_Gen_627,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2ccc2c3ccc8c(c3n-7c12)B6c1c(cc2ccccc2c1-8)N5c1cc2c(ccc3ccccc32)cc1O4,53
MR_Gen_628,c1ccc(B2c3ccccc3N3c4cc5c6c7c4B(c4c3c2cc2cc3ccccc3cc42)c2cccc3c4ccc8c(c4n-7c23)B6c2c-5cccc2-8)cc1,55
MR_Gen_629,c1ccc2c(c1)Sc1cccc3c1B2c1ccc2c4c1N3c1ccc3ccc5ccccc5c3c1B4c1ccccc1N2c1ccc2ncccc2c1,53
MR_Gen_630,c1ccc2c(c1)Sc1ccc3c4c1N2c1c2c5c6c7c1B4c1c-3cccc1N7c1ccc3ccccc3c1B6c1cccc3c4cccc(c4n-5c13)O2,53
MR_Gen_631,c1ccc(B2c3cccc4c3B3c5c2cccc5N(c2ccccc2)c2c3c(cc3oc5ccccc5c23)N4c2ccccc2)cc1,47
MR_Gen_632,c1ccc(B2c3ccccc3N3c4ccccc4B4c5c3c2c2c3c5N(c5cccc6c5B3c3c-6cc5occc5c3-2)c2ccc3occc3c24)cc1,53
MR_Gen_633,O=S1(=O)c2cc3c4c5c2N(c2cccnc21)c1cc2ccccc2c2c1B5c1c(cccc1S2(=O)=O)N4c1cccc2c1B3c1ccccc1-2,50
MR_Gen_634,c1ccc2c3c4c(cc2c1)Oc1cc2c5c6c1N4c1c(ccc4c1B6c1c-4ccc4c6c7ccccc7c7c(c6n-5c14)B2c1cc2occc2cc1-7)[Se]3,53
MR_Gen_635,c1ccc2c(c1)B1c3cc4c5c6c3N3c7c(cccc7B6c6cccc7c8c9cc%10ccccc%10cc9cc(c8n-5c67)O4)Oc4ccc-2c1c43,50
MR_Gen_636,c1ccc(N2c3cccc4c3B(c3ccccc3N4c3cccc4ccccc34)c3ccc4oc5ccccc5c4c32)cc1,44
MR_Gen_637,O=c1c2cccc3c2n2c4c5c6c(cc14)B1c4ccccc4-c4cccc(c41)N6c1cccc4c1B5c1c-4cc4c(c1-2)B3c1ccccc1O4,50
MR_Gen_638,O=P1(c2ccccc2)c2cncc3c2N2c4c1ccc1c4B4c5c(cccc5-1)Sc1c4c2c2c4c1S(=O)(=O)c1ccccc1N4c1ccc4ccoc4c1B32,55
MR_Gen_639,c1ccc(N2c3cc4cccnc4cc3B3c4cccc5c4N(c4cccc2c43)c2c(ccc3c2c2ccccc2n3-c2cccc3ccccc23)[Se]5)cc1,55
MR_Gen_640,c1ccc(N2c3ccccc3B3c4cccc5c4N4c6c(cnc7c6B(c6ccccc6-7)c6c4c3c2c2ccccc62)S5)cc1,45
MR_Gen_641,O=S1(=O)c2cccc3c2N2c4c5c6c7c(c41)-c1cccc4c1B7c1c-4ccc4c1N6c1c(cccc1B5c1cc5ccccc5c(c12)[Se]3)B4c1cccnc1,55
MR_Gen_642,c1ccc(B2c3cccc4c3B3c5c-4cncc5N4c5ccccc5B5c6cccc7c6N6c8c(cccc8N7c7ccccc7)Oc7c2c3c4c5c76)cc1,55
MR_Gen_643,c1ccc2c(c1)B1c3cc4c5c6c3N3c7c(ccc-2c71)N1c2cc7occc7cc2Oc2cc7c(c3c21)B6c1c-7ccc2c3c6occc6cc(c3n-5c12)O4,55
MR_Gen_644,O=C1c2cccc3c2B2c4c-3cccc4N3c4ccc5cc6ccccc6cc5c4B4c5ccccc5N5c6ccccc6S(=O)(=O)c6c1c2c3c4c65,53
MR_Gen_645,c1ccc2c(c1)[Se]c1ccnc3c1N2c1cc2oc4ccccc4c2c2c1B3c1cc3c4ccccc4oc3c3c4ccc5occc5c4n-2c13,51
MR_Gen_646,O=S1(=O)c2cc3c4c5c2-n2c6c1cc1occc1c6c1c6ccccc6c6c(c12)B5c1c-6ccc2c1N4c1c(ccc4c1B3c1ccc3ccccc3c1-4)O2,55
MR_Gen_647,O=S1(=O)c2cc3occc3nc2N2c3ccccc3B3c4cccc5c4N4c6c(ccc7c6B(c6cc1c2c3c64)c1ccc2ccc3ccncc3c2c1-7)O5,55
MR_Gen_648,O=S1(=O)c2c3c4c5c6c2-n2c7c1cc1occc1c7c1c7ccccc7c7c(c12)B6c1c-7ccc2c1N5c1c(ccc5c1B4c1c-3cc3ccccc3c1-5)O2,55
MR_Gen_649,c1ccc2c(c1)B1c3cc4c5c6c3N3c7c(ccc-2c71)Sc1ccc2c(c13)B6c1c-2c2oc3c6ccccc6ccc3c2c2c3cccc(c3n-5c12)O4,53
MR_Gen_650,c1ccc(N2c3cccc4c3B3c5c6c(cc7c5-n5c8c(cccc8c8ccc2c3c85)O7)B2c3ccccc3-c3c2c(cc2c3oc3ccccc32)N46)cc1,55
MR_Gen_651,c1ccc2c(c1)B1c3cc4c5c6c3N3c7c(cccc7B6c6cccc7c8c9ccccc9cc(c8n-5c67)O4)Oc4ccc-2c1c43,46
MR_Gen_652,c1ccc2c(c1)B1c3ccccc3N3c4cc5ccccc5c5c4B(c4cc6c(c1c43)N2c1cc2ccccc2cc1O6)c1ccc2ccoc2c1-5,52
MR_Gen_653,O=S1(=O)c2ccccc2N2c3cc4ccccc4c4c3B3c5c6c(cc1c52)B1c2ccccc2-c2cccc(c21)N6c1c3c(cc2ccccc12)S4(=O)=O,54
MR_Gen_654,O=S1(=O)c2cc3ccccc3c3c2B2c4c-3cccc4N3c4cccc5c4B4c6c3c2c1c1c6-n2c3c4c-5ccc3c3c4ccoc4cc(c32)S1(=O)=O,53
MR_Gen_655,c1ccc(N2c3ccccc3B3c4ccccc4N4c5c6c(cc2c53)-c2cccc3c2B6c2c-3cc3ccccc3c24)cc1,44
MR_Gen_656,c1cc2c3c(c1)B1c4c5c(cc6c4-n4c7c1cccc7c1c7ccccc7c7c(c14)B6c1cc4occc4cc1-7)Oc1cc4ccccc4c(c1N35)[Se]2,53
MR_Gen_657,O=S1(=O)c2cccc3c2N2c4c(cncc41)B1c4ccccc4N(c4ccc5ccccc5c4)c4ccc(c2c41)B3c1ccccc1,47
MR_Gen_658,c1ccc2c(c1)B(c1cccc3ccccc13)c1cccc3c1N2c1ccc2c4c1B3c1ccccc1N4c1cccc3c1B2c1c-3ccc2ccccc12,55
MR_Gen_659,c1ccc(B2c3ccccc3N3c4cc5c6c7c4B(c4cccc2c43)c2cccc3c2N7c2c(ccc4c2B6c2c-4cccc2-5)B3c2ccccc2)cc1,54
MR_Gen_660,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4nccc5c4N(c4ccccc4[Se]5)c4cc5oc6ccccc6c5c2c43)cc1,48
MR_Gen_661,c1ccc(-n2c3ccccc3c3cc4c5c(c6ccc7c8c6n5-c5c(cc6c9c5B4c4cccc5c%10cccc(c%10n-9c45)O6)B8c4ccccc4-7)c32)cc1,54
MR_Gen_662,c1ccc(B2c3cccc4c3N3c5c(cc6c7c5B4c4cccc5c8cccc(c8n-7c45)O6)B4c5cc6ccccc6cc5-c5cnc2c3c54)cc1,52
MR_Gen_663,O=S1(=O)c2cc3occc3cc2N2c3ccc4c5ccccc5n5c4c3B3c4c-5ccnc4N4c5cccc6c5B(c5ccccc5-6)c5cc1c2c3c54,53
MR_Gen_664,O=S1(=O)c2cc3c4c5c2-n2c6c7c(ccc6c6c8ccoc8cc1c62)-c1cccc(c1B57)N4c1cccc2c1B3c1ccc3ccccc3c1-2,50
MR_Gen_665,c1cc2c3c(c1)[Se]c1cccc4c1N3c1c(cc3c5ccccc5n5c3c1B4c1cc3c(cc1-5)oc1ccc4oc5ccccc5c4c13)O2,49
MR_Gen_666,c1ccc2c(c1)B(c1ccc3occc3c1)c1cccc3c1N2c1ccc2c4c1B3c1cccc3c5ccc6c(c5n-4c13)B2c1c-6ccc2ccccc12,54
MR_Gen_667,c1ccc(B2c3cccc4c3N3c5c2ccc2c5B(c5ccccc5-2)c2cc5c6c(c23)B4c2cccc3c4cccc(c4n-6c23)O5)cc1,48
MR_Gen_668,O=S1(=O)c2ccccc2N2c3c4c5c6c(c31)-c1cccc3c1B6c1c-3ccc3c6cccc(c6n-5c13)B4c1ccc3ccccc3c12,47
MR_Gen_669,O=c1c2cccc3c4cc5oc6cccc7[se]c8ccc9c%10c8n(c5c5c4n(c4c(c-9c8c(oc9ccc%11ccoc%11c98)c14)B%105)c23)-c67,47
MR_Gen_670,c1ccc2c(c1)B1c3cc4c5c6c3N3c7c(ccc-2c71)-n1c2ccccc2c2cc7c(c3c21)B6c1c-7ccc2c3cccc(c3n-5c12)O4,48
MR_Gen_671,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4cccc5c4N(c4ccccc4[Se]5)c4cc5oc6ccccc6c5c2c43)cc1,48
MR_Gen_672,c1ccc(N2c3cc4c5c6c3B(c3ccc7c(ccc8ccccc87)c32)c2cccc3c7ccc8c(c7n-6c23)B5c2c-4cccc2-8)cc1,48
MR_Gen_673,c1ccc(B2c3ccccc3N3c4ccc5c6c4B(c4ccccc4N6c4ccccc4B5c4cccc5ccccc45)c4cccc2c43)cc1,51
MR_Gen_674,O=C1c2cccc3c2B2c4c-3cccc4N3c4ccccc4B4c5ccccc5N5c6ccccc6S(=O)(=O)c6c1c2c3c4c65,45
MR_Gen_675,c1ccc(N2c3ccccc3N3c4ccccc4B4c5ccccc5N5c6cccc7c6B6c8c(cccc8-7)Oc7c6c5c4c3c72)cc1,48
MR_Gen_676,O=S1(=O)c2ccccc2N2c3ccc4ccccc4c3B3c4ccccc4N4c5cccc6c5B5c7c(c1c2c3c74)-c1cc2c(ccc3occc32)c-6c15,54
MR_Gen_677,c1ccc(B2c3ccccc3N3c4ccncc4B4c5ccccc5N5c6ccnc7c6B6c8c-7cccc8-c7c2c3c4c5c76)cc1,47
MR_Gen_678,c1ccc(N2c3ccc4c5c3N3c6c2ccc2c6B6c7c-2cccc7-c2c7c8c(c3c26)B5c2c(c3ccccc3c3c5cccc(c5n-8c23)O7)S4)cc1,53
MR_Gen_679,O=S1(=O)c2ccccc2N2c3cnccc3B3c4nc5ccccc5cc4N4c5cccc6c5B5c7c-6cccc7-c6c5c4c3c2c61,47
MR_Gen_680,c1ccc(B2c3ccccc3N3c4c2cc2c5ccccc5n5c2c4B(c2ccccc2-5)c2ccc4ccccc4c23)cc1,44
MR_Gen_681,c1ccc(B2c3ccccc3N3c4cccc5c4B(c4cc6c(cc4N5c4ccccc4)oc4ccccc46)c4cccc2c43)cc1,47
MR_Gen_682,c1ccc2c3c4c(cc2c1)N1c2c5c(c6c7c2B2c8c(cc9occc9c81)Sc1ccc8c9cccc(c9n-7c8c12)O6)-c1c(c-3cc2ccccc12)B54,53
MR_Gen_683,O=S1(=O)c2ccccc2N2c3ccc4ccccc4c3B3c4cccc5c4N4c6c(ccc7c6B6c8c-7cccc8-c7c6c4c3c2c71)N5c1ccccc1,54
MR_Gen_684,c1ccc(B2c3cc4c5c6c3-n3c7c(cncc7c7c8ccccc8cc2c73)B6c2ccccc2N5c2ccccc2B4c2ccc3ccccc3c2)cc1,55
MR_Gen_685,c1ccc(-n2c3cc4c(cc3c3c(N5c6ccccc6B6c7ccccc7-n7c8ccccc8c8ccc5c6c87)cncc32)oc2ccccc24)cc1,53
MR_Gen_686,c1ccc2c(c1)B1c3c-2ccc2c3N3c4c(cccc4B4c5c3c1c1cc3oc6ccccc6c3cc1c5-n1c3ccccc3c3cccc4c31)S2,52
MR_Gen_687,c1ccc(B2c3ccccc3B3c4ccc5c6c4N(c4ccccc4B6c4cccc6c4N5c4ccccc4B6c4ccccc4)c4cccc2c43)cc1,54
MR_Gen_688,c1ccc2c(c1)Oc1c3c4c5c6c1N2c1cccc2c1B6c1c(cc6ccccc6c1N5c1cccc5c1B4c1c-5cccc1-3)N2c1cccc2occc12,55
MR_Gen_689,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4cccc5c4N(c4cccc6c4B5c4ccccc4O6)c4cccc2c43)cc1,48
MR_Gen_690,c1cc2c3c(c1)N1c4cccc5c4B4c6c1c(cc1c6-n6c7c(cccc7c7c8c(oc9ccccc98)c-5c4c76)O1)B3c1c-2ccc2ccoc12,51
MR_Gen_691,O=C1c2cccc3c2B2c4c1ccnc4N1c4cccc5c4B4c6c(c7c(c2c61)N3c1cc2ccoc2cc1S7(=O)=O)-c1cc2ccccc2c-5c14,52
MR_Gen_692,c1ccc(N2c3ccccc3B3c4cc5c(cc4N(c4ccccc4)c4c3c2cc2ccccc42)oc2ccccc25)cc1,44
MR_Gen_693,c1ccc2c(c1)B1c3c4c(cc5c3-n3c6c1cccc6c1c6ccccc6c6c(c13)B5c1cc3occc3cc1-6)Oc1cc3ccccc3cc1N24,52
MR_Gen_694,c1cc2c3c(c1)Sc1ccc4c5c1N3c1c(c3c6c7c1B5c1c(ccc5c8ccc9c(c8n-7c15)B6c1c-9cc5ccccc5c1-3)S4)O2,47
MR_Gen_695,O=S1(=O)c2cccc3c2B2c4c(cccc41)N1c4cc5c6c7c4B(c4ccc-3c2c41)c1cc2ccccc2c2c3ccc4c(c3n-7c12)B6c1c-5cccc1-4,54
MR_Gen_696,O=S1(=O)c2ccccc2N2c3cnccc3B3c4cc5c(ccc6oc7ccccc7c65)cc4N4c5cccc6c5B5c7c-6cccc7-c6c5c4c3c2c61,54
MR_Gen_697,O=c1c2cccc3c2n2c4c5c(ccc14)-c1ccccc1B5c1cc4c5c(c1-2)B3c1cccc2c3c6ccccc6cc(c3n-5c12)O4,47
MR_Gen_698,O=C1c2ccc3c4c2B2c5c6c7c(c8c5-n5c9c2c1ccc9c1c2ccccc2cc(c15)O8)-c1c2c(cc5ccccc15)-c1ccc(c(c1B72)N46)[Se]3,52
MR_Gen_699,O=S1(=O)c2cccc3c2N2c4c(cncc41)B1c4c(ccc(c42)B3c2ccccc2)-n2c3ccc4ccccc4c3c3cccc1c32,47
MR_Gen_700,O=S1(=O)c2cccc3c2B2c4c-3ccc3c4N4c5c(ccc1c52)S(=O)(=O)c1c2c5c6c(c14)B3c1cccc3c4ccc7c(c4n-6c13)B5c1c-7cccc1-2,53
MR_Gen_701,c1ccc(N2c3ccc4c5c3B(c3cc6ccc7ccccc7c6cc3N5c3cccc5c3B4c3ccccc3-5)c3ccc4ccccc4c32)cc1,52
MR_Gen_702,c1ccc(N2c3ccc4c5c3B3c6c(cccc6N(c6cccc7c6oc6ccccc67)c6cc7oc8ccccc8c7c2c63)N5c2ccccc2[Se]4)cc1,55
MR_Gen_703,O=S1(=O)c2c3c4c5c6c2-n2c7c8c(ccc7c7c9c(cc1c72)oc1occc19)-c1ccc2c7ccc9c(c7n-5c2c1B68)B4c1c-9cccc1-3,49
MR_Gen_704,O=S1(=O)c2ccccc2N2c3cc4ccccc4c4c3B3c5c-4ccc4c5N5c6c(ccc7c6B(c6cnccc6-7)c6cc1c2c3c65)B4c1ccccc1,54
MR_Gen_705,O=S1(=O)c2ccccc2N2c3c4c5c6c(c31)-c1cccc3c1B6c1c-3ccc3c6ccc7c(c6n-5c13)B4c1c-7cc3ccccc3c12,47
MR_Gen_706,c1ccc2c(c1)oc1c2ccc2c3c4oc5ncccc5c4c4c5c3n(c21)-c1ccc2c3c1B5c1c-4ccc4c1N3c1c(cc3ccoc3c1[Se]4)[Se]2,52
MR_Gen_707,c1cc2c3c(c1)B1c4cc5c(cc4N(c4cc6occc6c6c4oc4cc7ccccc7cc46)c4ccc6c7cccc(c7n-3c6c41)[Se]2)oc1ncccc15,55
MR_Gen_708,O=S1(=O)c2ccccc2N2c3cnc4c5c3B3c6c7c8c(c1c62)-c1cccc2c1B8c1c-2cccc1N7c1cc2ccccc2c(c13)N5c1ccccc1S4,55
MR_Gen_709,c1ccc(N2c3cccc4c3B3c5c2cccc5N2c5cccc6c5B5c7c(cccc7N(c7ccccc7)c7cc-4c3c2c75)N6c2ccccc2)cc1,54
MR_Gen_710,c1ccc2c(c1)Oc1cc3c4c5c1N2c1ccc2c6c1N5c1c(cc5c7c1B4c1c-3c3occc3c3c4cccc(c4n-7c13)O5)B6c1ccccc1-2,52
MR_Gen_711,O=S1(=O)c2ccccc2N2c3ccccc3B3c4c5c(cc1c42)B1c2ccccc2-c2cccc(c21)N5c1ccc2cc4ccccc4cc2c13,51
MR_Gen_712,c1ccc(B2c3ccc4c5c3B3c6c7c(c8c9c6-n6c%10c3c2ccc%10c2ccc3c(c26)B9c2c-3cccc2-8)Oc2cccc(c2N57)S4)cc1,49
MR_Gen_713,c1ccc(N2c3ccc4c5c3N(c3cc6oc7ncccc7c6c6c3B5c3c-6ccc5c3N4c3ccccc3[Se]5)c3c2ccc2c3oc3ccccc32)cc1,55
MR_Gen_714,c1ccc(N2c3ccccc3B3c4c2cc2c5c4N(c4cccc6c4B5c4c-6cc5occc5c4-2)c2ccc4occc4c23)cc1,46
MR_Gen_715,c1ccc(B2c3c4c5c6c7c3-n3c8c2cccc8c2cncc(c23)B7c2ccccc2N6c2ccccc2B5c2ccccc2S4)cc1,48
MR_Gen_716,c1ccc(N2c3ccccc3B3c4cc5ccc6ccccc6c5cc4N4c5cccc6c5B(c5ccccc5-6)c5ccc2c3c54)cc1,48
MR_Gen_717,c1ccc(N2c3cccc4c3B3c5c2ccc2c5N5c6c(ccc7c6B(c6ccccc6-7)c6ccc(c3c65)N4c3ccccc3)O2)cc1,48
MR_Gen_718,c1ccc(B2c3ccccc3N3c4ccccc4B4c5ccccc5N(c5ccccc5)c5ccc2c3c54)cc1,40
MR_Gen_719,c1ccc2c(c1)B1c3c4c5c(c6c3-n3c7c1cccc7c1c7ccccc7cc(c13)O6)-c1cccc3c1B5c1c-3cccc1N24,45
MR_Gen_720,c1ccc(N2c3ccccc3B3c4cc5c6c7c4N(c4ccccc4B7c4cnccc4N6c4cccc6c4B5c4ccccc4[Se]6)c4cccc2c43)cc1,55
MR_Gen_721,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2cccc1N7c1ccc2ccccc2c1B6c1cccc2c3cc6occc6c(c3n-5c12)O4,48
MR_Gen_722,O=c1c2ccc3c4c2n2c5c6c7c(cc15)B1c5ccccc5-c5cccc(c51)N7c1cccc5c1B6c1c-5cc5c(c1-2)B4c1c(cccc1-3)O5,50
MR_Gen_723,c1ccc2c(c1)[Se]c1cccc3c1N2c1cccc2c1B3c1cc3c(cc1N2c1cccc2c1oc1cc4ccoc4cc12)oc1ncccc13,51
MR_Gen_724,c1ccc2c(c1)B1c3ccc4c(ccc5ccccc54)c3N3c4cccc5c4B4c6c-5cccc6-c5c6c(c1c3c54)N2c1cc2ccccc2cc1O6,53
MR_Gen_725,c1ccc(N2c3ccc4c5c3B3c6c2ncc2c6B(c6cc7ccccc7cc6-2)c2c3c3c(c6ccoc26)Oc2cccc(c2N53)S4)cc1,49
MR_Gen_726,c1ccc(N2c3ccccc3B3c4cccc5c4N4c6c(ccc7c6B(c6ccccc6-7)c6ccc2c3c64)[Se]5)cc1,41
MR_Gen_727,c1ccc(B2c3ccccc3N3c4ccccc4B4c5cccc6c5N5c7c(cccc7B7c8ncccc8-c8c2c3c4c5c87)[Se]6)cc1,48
MR_Gen_728,c1ccc2c(c1)B(c1ccc3occc3c1)c1cccc3c1N2c1ccc2c4c1B3c1ccccc1N4c1cccc3c1B2c1ccc2ccccc2c1-3,54
MR_Gen_729,c1ccc(N2c3cccc4c3N(c3cc5c6c7c3B4c3ccccc3N7c3cccc4c3B6c3c-4cccc3-5)c3ccc4occc4c32)cc1,50
MR_Gen_730,O=C1c2cccc3c2B2c4c(ccnc41)N1c4cccc5c4B(c4cc6c(c2c41)N3c1cc2ccoc2cc1S6(=O)=O)c1ccc2ccccc2c1-5,52
MR_Gen_731,c1ccc2c(c1)B1c3cc4c5c6c3N(c3cccc-2c31)c1ccc2ccccc2c1B6c1cccc2c3cc6occc6c(c3n-5c12)O4,48
MR_Gen_732,c1ccc2c(c1)Sc1cc3ccccc3c3c1N2c1c2c4c5c6c1N3c1ccccc1B6c1ccccc1N5c1cccc3c1B4c1c(cccc1-3)O2,53
MR_Gen_733,O=P1(c2cccc3ccccc23)c2cccc3c2B2c4c-3cccc4N3c4ccccc4B4c5c3c2c1c1c5-n2c3c(cccc3c3cccc4c32)O1,53
MR_Gen_734,O=S1(=O)c2cc3c(cc2N2c4ccc5ccccc5c4B4c5ccccc5N5c6cccc7c6B(c6ccccc6-7)c6cc1c2c4c65)oc1ccccc13,54
MR_Gen_735,c1ccc2c(c1)[Se]c1ccc3c4c1N2c1ccccc1B4c1cccc2[se]c4cc5oc6ccc7ccccc7c6n6c7ccccc7c(c4n-3c12)c56,53
MR_Gen_736,O=S1(=O)c2ccc3c4c2N2c5c(ccc6c5B5c7c2c1cc1c7-n2c7c8c(ccc7c7ccc-6c5c72)-c2ccccc2B18)B4c1ccc2cnccc2c1S3,55
MR_Gen_737,O=S1(=O)c2cccc3c2B2c4c5c(cc6c4-n4c7c(nccc7c7c8ccccc8c1c2c74)S6(=O)=O)B1c2ccccc2-c2cccc(c21)N35,50
MR_Gen_738,c1ccc(N2c3cc4ccccc4cc3B3c4nccc5c4N(c4cccc2c43)c2c(ccc3c2c2ccccc2n3-c2cccc3ccccc23)[Se]5)cc1,55
MR_Gen_739,O=S1(=O)c2ccccc2N2c3cc4ccccc4cc3B3c4cccc5c4N4c6c(ccc7c6B6c8c-7cccc8-c7c6c4c3c2c71)B5c1ccccc1,54
MR_Gen_740,c1cc2c3c(c1)N1c4cccc5c4B(c4cc6c7c(c41)B3c1c(ccc3c4cccc(c4n-7c13)O6)[Se]2)c1c-5ccc2ccccc12,46
MR_Gen_741,c1ccc2c(c1)B1c3c-2ncc2c3N3c4c(cccc4B4c5cccc6c5N(c5cc7ccccc7cc5[Se]6)c5c4c3c1c1ccccc51)S2,50
MR_Gen_742,O=S1(=O)c2cccc3c2N2c4c(cccc4B4c5c2c1cc1c5-n2c5c6c(ccc5c5cc7ccccc7c4c52)-c2ccccc2B16)B3c1ccccc1,54
MR_Gen_743,O=S1(=O)c2ccccc2N2c3cccc4c3B3c5c(cccc5N(c5ccccc5)c5ccc1c2c53)B4c1cccc2ccccc12,47
